"","id","female","city","age","logins","succession","unsubscribe"
"2310",2310,1,1,50,8,0,0
"2311",2311,0,1,46,10,0,0
"2312",2312,1,1,40,7,1,0
"2313",2313,1,1,42,4,1,0
"2314",2314,0,0,50,0,1,1
"2315",2315,0,1,44,5,1,0
"2316",2316,0,1,39,4,1,1
"2317",2317,0,1,34,5,1,1
"2318",2318,0,1,47,2,1,1
"2319",2319,1,1,53,10,0,0
"2320",2320,1,1,62,5,1,0
"2321",2321,1,1,42,0,1,0
"2322",2322,1,1,47,8,0,0
"2323",2323,0,1,52,10,0,1
"2324",2324,1,0,53,0,1,1
"2325",2325,0,1,49,0,1,1
"2326",2326,1,0,54,8,0,0
"2327",2327,1,1,59,8,0,0
"2328",2328,1,1,43,10,0,0
"2329",2329,1,1,50,8,0,0
"2330",2330,0,1,39,8,1,0
"2331",2331,0,0,45,0,1,0
"2332",2332,0,1,57,3,1,0
"2333",2333,1,1,41,5,1,0
"2334",2334,0,0,44,0,1,1
"2335",2335,1,0,51,0,1,1
"2336",2336,1,1,42,5,1,1
"2337",2337,0,1,48,10,0,0
"2338",2338,1,1,44,3,1,0
"2339",2339,0,1,33,8,0,0
"2340",2340,1,1,53,4,1,0
"2341",2341,0,1,46,10,0,0
"2342",2342,0,1,42,5,1,1
"2343",2343,1,1,50,10,0,1
"2344",2344,1,1,44,3,1,0
"2345",2345,1,1,34,7,1,1
"2346",2346,1,1,53,7,1,0
"2347",2347,0,1,51,2,1,1
"2348",2348,0,1,30,0,1,0
"2349",2349,0,1,46,3,1,0
"2350",2350,0,1,36,3,1,0
"2351",2351,1,1,36,4,1,1
"2352",2352,0,1,40,9,0,0
"2353",2353,0,1,41,10,0,0
"2354",2354,1,1,45,0,1,0
"2355",2355,0,1,36,0,1,1
"2356",2356,0,1,43,0,1,0
"2357",2357,1,0,59,8,0,0
"2358",2358,0,0,38,0,1,0
"2359",2359,0,1,42,5,1,1
"2360",2360,0,1,45,9,0,0
"2361",2361,0,1,54,5,1,0
"2362",2362,1,1,44,0,1,1
"2363",2363,1,1,53,4,1,0
"2364",2364,1,1,57,10,0,0
"2365",2365,0,0,45,8,0,0
"2366",2366,0,1,27,5,1,0
"2367",2367,1,1,48,8,0,0
"2368",2368,1,1,45,0,1,1
"2369",2369,0,0,49,9,0,0
"2370",2370,1,1,43,3,1,0
"2371",2371,0,1,44,5,1,0
"2372",2372,0,1,41,9,0,1
"2373",2373,0,1,51,2,1,0
"2374",2374,0,1,53,10,0,0
"2375",2375,0,1,40,5,1,0
"2376",2376,0,1,47,5,1,1
"2377",2377,0,1,45,9,0,0
"2378",2378,0,1,58,0,1,1
"2379",2379,1,1,53,0,1,1
"2380",2380,0,1,44,5,1,1
"2381",2381,1,1,49,10,0,0
"2382",2382,0,1,47,9,0,0
"2383",2383,1,1,51,10,0,0
"2384",2384,0,1,48,3,1,1
"2385",2385,0,1,45,0,1,1
"2386",2386,1,1,48,10,0,0
"2387",2387,1,1,44,8,0,0
"2388",2388,1,1,59,0,1,0
"2389",2389,0,1,46,5,1,0
"2390",2390,0,1,45,10,0,0
"2391",2391,1,0,37,10,0,0
"2392",2392,0,1,41,3,1,1
"2393",2393,0,1,52,3,1,0
"2394",2394,1,1,55,10,0,0
"2395",2395,1,0,55,0,1,0
"2396",2396,0,1,32,10,0,0
"2397",2397,1,1,52,8,0,1
"2398",2398,0,1,51,0,1,0
"2399",2399,1,0,43,0,1,1
"2400",2400,0,1,26,10,0,0
"2401",2401,0,1,58,10,0,0
"2402",2402,0,1,54,5,1,0
"2403",2403,1,1,47,10,0,0
"2404",2404,0,0,45,0,1,0
"2405",2405,0,1,51,8,1,0
"2406",2406,0,1,55,7,1,1
"2407",2407,0,1,40,0,1,0
"2408",2408,0,1,59,7,1,1
"2409",2409,1,1,32,0,1,0
"2410",2410,0,1,42,0,1,0
"2411",2411,0,0,40,4,1,0
"2412",2412,1,0,39,8,0,0
"2413",2413,1,1,46,4,1,0
"2414",2414,1,1,42,10,0,0
"2415",2415,0,0,51,0,1,1
"2416",2416,1,1,41,4,1,0
"2417",2417,0,1,34,0,1,0
"2418",2418,0,1,46,0,1,1
"2419",2419,0,1,49,7,1,0
"2420",2420,0,1,42,3,1,1
"2421",2421,1,1,42,0,1,1
"2422",2422,0,1,43,5,1,0
"2423",2423,0,1,54,8,0,0
"2424",2424,1,1,48,10,0,1
"2425",2425,1,0,47,10,0,0
"2426",2426,1,0,39,8,0,0
"2427",2427,0,1,50,0,1,0
"2428",2428,0,0,34,0,1,0
"2429",2429,1,0,44,0,1,1
"2430",2430,0,1,55,8,1,1
"2431",2431,1,1,38,8,0,0
"2432",2432,1,1,39,9,0,0
"2433",2433,0,1,44,7,1,1
"2434",2434,0,1,54,5,1,0
"2435",2435,1,1,52,4,1,0
"2436",2436,1,1,52,7,1,0
"2437",2437,1,1,56,0,1,0
"2438",2438,0,0,56,0,1,0
"2439",2439,1,1,47,0,1,1
"2440",2440,0,1,39,5,1,0
"2441",2441,0,1,44,3,1,0
"2442",2442,1,1,52,4,1,0
"2443",2443,0,1,51,9,0,0
"2444",2444,0,1,47,5,1,0
"2445",2445,0,1,55,5,1,0
"2446",2446,0,1,31,3,1,0
"2447",2447,0,1,37,5,1,0
"2448",2448,0,1,49,0,1,0
"2449",2449,0,1,50,5,1,0
"2450",2450,1,1,38,10,0,0
"2451",2451,1,1,52,9,0,0
"2452",2452,0,1,47,5,1,0
"2453",2453,1,0,49,9,0,0
"2454",2454,1,0,39,3,1,0
"2455",2455,0,1,52,3,1,0
"2456",2456,1,1,41,2,1,0
"2457",2457,0,1,43,10,0,0
"2458",2458,0,1,43,2,1,1
"2459",2459,0,1,49,10,0,0
"2460",2460,1,1,45,3,1,1
"2461",2461,1,1,48,10,0,0
"2462",2462,1,1,53,0,1,1
"2463",2463,1,1,48,0,1,1
"2464",2464,1,1,43,8,0,0
"2465",2465,1,1,43,10,0,1
"2466",2466,1,1,60,4,1,0
"2467",2467,0,1,44,0,1,0
"2468",2468,1,1,37,4,1,1
"2469",2469,1,1,57,5,1,1
"2470",2470,0,1,52,5,1,0
"2471",2471,1,1,54,4,1,0
"2472",2472,1,1,38,5,1,0
"2473",2473,0,1,45,10,0,1
"2474",2474,0,1,53,5,1,0
"2475",2475,0,1,43,7,1,0
"2476",2476,0,1,29,7,1,0
"2477",2477,0,1,46,9,0,1
"2478",2478,0,1,50,9,0,0
"2479",2479,0,0,57,0,1,0
"2480",2480,0,1,38,9,0,0
"2481",2481,0,1,42,0,1,1
"2482",2482,0,1,45,0,1,0
"2483",2483,0,0,35,0,1,0
"2484",2484,1,1,47,2,1,0
"2485",2485,1,1,41,5,1,0
"2486",2486,1,1,50,4,1,0
"2487",2487,0,1,45,0,1,1
"2488",2488,0,1,48,7,1,1
"2489",2489,1,1,51,0,1,1
"2490",2490,1,1,45,3,1,0
"2491",2491,1,1,52,5,1,1
"2492",2492,0,1,46,5,1,1
"2493",2493,0,1,50,7,1,1
"2494",2494,0,1,33,7,1,0
"2495",2495,1,0,46,0,1,0
"2496",2496,1,1,37,10,0,1
"2497",2497,1,1,48,10,0,0
"2498",2498,1,1,41,3,1,0
"2499",2499,1,1,54,9,0,0
"2500",2500,1,1,58,10,0,0
"2501",2501,1,1,54,0,1,0
"2502",2502,0,1,45,8,0,0
"2503",2503,0,0,44,8,0,0
"2504",2504,1,1,46,5,1,0
"2505",2505,0,1,38,5,1,1
"2506",2506,0,1,54,7,1,1
"2507",2507,0,1,40,10,0,0
"2508",2508,1,1,52,0,1,0
"2509",2509,0,1,44,8,0,1
"2510",2510,1,0,48,0,1,0
"2511",2511,0,1,59,0,1,1
"2512",2512,0,1,50,5,1,0
"2513",2513,0,1,53,10,0,0
"2514",2514,0,1,47,3,1,0
"2515",2515,0,0,39,0,1,1
"2516",2516,0,1,55,5,1,1
"2517",2517,1,1,47,5,1,0
"2518",2518,0,1,41,0,1,0
"2519",2519,1,1,40,0,1,0
"2520",2520,1,1,44,9,0,0
"2521",2521,1,1,38,5,1,0
"2522",2522,1,1,47,0,1,0
"2523",2523,0,1,40,8,1,1
"2524",2524,0,1,45,9,0,0
"2525",2525,0,1,46,10,0,0
"2526",2526,1,1,34,10,0,0
"2527",2527,1,1,40,7,1,0
"2528",2528,1,1,43,7,1,0
"2529",2529,1,1,38,0,1,1
"2530",2530,0,1,52,8,0,0
"2531",2531,0,1,49,0,1,0
"2532",2532,1,1,53,2,1,1
"2533",2533,0,1,51,8,1,0
"2534",2534,1,1,45,0,1,0
"2535",2535,1,1,52,8,0,0
"2536",2536,0,1,44,2,1,0
"2537",2537,1,1,47,5,1,0
"2538",2538,0,1,58,3,1,0
"2539",2539,0,0,47,0,1,0
"2540",2540,1,1,58,0,1,0
"2541",2541,0,0,47,8,0,0
"2542",2542,0,1,31,0,1,0
"2543",2543,1,1,47,2,1,0
"2544",2544,1,1,40,10,0,0
"2545",2545,1,1,57,4,1,0
"2546",2546,1,0,48,3,1,0
"2547",2547,0,1,46,3,1,1
"2548",2548,1,1,47,0,1,1
"2549",2549,1,1,47,7,1,0
"2550",2550,1,1,48,5,1,1
"2551",2551,0,0,52,3,1,1
"2552",2552,0,1,41,8,1,0
"2553",2553,1,0,46,0,1,0
"2554",2554,0,1,47,9,0,0
"2555",2555,1,1,41,0,1,1
"2556",2556,1,0,50,0,1,1
"2557",2557,0,1,48,5,1,0
"2558",2558,0,1,41,0,1,1
"2559",2559,1,1,44,8,0,0
"2560",2560,0,1,45,9,0,0
"2561",2561,0,1,44,0,1,0
"2562",2562,0,1,46,2,1,0
"2563",2563,0,1,65,8,1,0
"2564",2564,0,1,60,3,1,1
"2565",2565,1,1,43,7,1,1
"2566",2566,0,1,50,8,0,0
"2567",2567,1,1,56,0,1,0
"2568",2568,0,1,36,4,1,0
"2569",2569,1,0,52,0,1,0
"2570",2570,1,1,40,2,1,0
"2571",2571,1,0,61,0,1,1
"2572",2572,0,1,42,5,1,0
"2573",2573,1,1,55,5,1,0
"2574",2574,0,1,46,3,1,0
"2575",2575,0,0,51,0,1,0
"2576",2576,1,1,56,10,0,0
"2577",2577,0,1,48,8,0,0
"2578",2578,0,1,47,0,1,0
"2579",2579,0,1,39,0,1,1
"2580",2580,0,1,50,8,1,0
"2581",2581,1,1,42,10,0,0
"2582",2582,1,0,54,8,0,0
"2583",2583,0,1,51,8,0,0
"2584",2584,1,1,50,0,1,1
"2585",2585,0,1,37,0,1,0
"2586",2586,0,1,41,8,1,1
"2587",2587,0,1,47,0,1,1
"2588",2588,0,1,42,9,0,0
"2589",2589,0,1,60,0,1,0
"2590",2590,0,0,43,0,1,0
"2591",2591,0,1,53,7,1,0
"2592",2592,0,1,43,10,0,0
"2593",2593,1,1,37,3,1,0
"2594",2594,1,0,54,0,1,0
"2595",2595,1,1,50,8,1,0
"2596",2596,1,1,54,4,1,1
"2597",2597,0,0,39,0,1,0
"2598",2598,1,1,45,2,1,0
"2599",2599,1,1,45,10,0,0
"2600",2600,1,1,44,4,1,1
"2601",2601,0,1,48,9,0,1
"2602",2602,0,1,49,10,0,0
"2603",2603,1,1,39,4,1,0
"2604",2604,1,1,49,3,1,0
"2605",2605,1,1,44,0,1,1
"2606",2606,1,1,43,7,1,0
"2607",2607,1,0,41,0,1,0
"2608",2608,1,1,39,5,1,0
"2609",2609,1,1,47,7,1,0
"2610",2610,0,0,45,8,0,1
"2611",2611,1,1,50,3,1,0
"2612",2612,0,1,54,8,0,0
"2613",2613,1,1,41,0,1,0
"2614",2614,1,1,48,9,0,0
"2615",2615,1,1,54,3,1,0
"2616",2616,0,1,54,9,0,0
"2617",2617,0,1,39,5,1,0
"2618",2618,0,1,40,10,0,0
"2619",2619,0,1,46,5,1,0
"2620",2620,0,1,44,8,1,0
"2621",2621,1,1,48,9,0,0
"2622",2622,0,1,44,7,1,0
"2623",2623,0,1,42,3,1,1
"2624",2624,1,1,54,7,1,0
"2625",2625,0,1,47,10,0,0
"2626",2626,1,1,47,5,1,0
"2627",2627,1,1,46,7,1,0
"2628",2628,0,1,43,5,1,0
"2629",2629,0,1,41,5,1,1
"2630",2630,0,0,41,0,1,0
"2631",2631,0,1,39,10,0,0
"2632",2632,1,1,49,0,1,0
"2633",2633,0,1,31,0,1,0
"2634",2634,0,1,44,0,1,0
"2635",2635,0,1,33,10,0,0
"2636",2636,1,1,42,7,1,0
"2637",2637,0,1,45,7,1,0
"2638",2638,1,1,57,5,1,0
"2639",2639,0,1,46,10,0,0
"2640",2640,0,1,51,7,1,0
"2641",2641,1,1,52,5,1,0
"2642",2642,0,1,45,4,1,0
"2643",2643,1,1,37,7,1,0
"2644",2644,0,1,45,10,0,0
"2645",2645,1,1,41,0,1,1
"2646",2646,1,1,35,7,1,0
"2647",2647,0,1,52,7,1,1
"2648",2648,0,1,51,10,0,0
"2649",2649,1,1,36,10,0,0
"2650",2650,1,1,42,8,0,1
"2651",2651,0,1,47,5,1,0
"2652",2652,0,1,57,5,1,0
"2653",2653,0,1,39,3,1,1
"2654",2654,0,1,52,5,1,0
"2655",2655,1,1,44,3,1,0
"2656",2656,1,1,37,0,1,0
"2657",2657,1,1,49,5,1,0
"2658",2658,0,0,45,0,1,0
"2659",2659,1,1,44,10,0,0
"2660",2660,0,0,42,0,1,0
"2661",2661,0,1,46,3,1,0
"2662",2662,0,0,40,8,0,0
"2663",2663,0,0,37,0,1,0
"2664",2664,1,1,55,9,0,0
"2665",2665,0,0,35,8,0,0
"2666",2666,1,1,45,0,1,1
"2667",2667,0,1,55,7,1,0
"2668",2668,0,1,38,4,1,1
"2669",2669,0,1,45,5,1,0
"2670",2670,1,1,50,3,1,0
"2671",2671,1,1,45,0,1,1
"2672",2672,1,1,48,3,1,0
"2673",2673,1,1,39,3,1,1
"2674",2674,1,1,54,10,0,0
"2675",2675,0,1,54,3,1,1
"2676",2676,0,1,45,3,1,0
"2677",2677,1,1,37,3,1,0
"2678",2678,0,1,42,3,1,0
"2679",2679,0,1,43,2,1,1
"2680",2680,0,1,48,0,1,0
"2681",2681,1,1,42,3,1,0
"2682",2682,1,1,46,10,0,0
"2683",2683,1,1,51,5,1,1
"2684",2684,1,1,51,4,1,0
"2685",2685,0,1,45,0,1,1
"2686",2686,1,1,40,3,1,0
"2687",2687,1,1,34,4,1,0
"2688",2688,1,1,46,3,1,0
"2689",2689,1,1,56,9,0,0
"2690",2690,1,1,43,10,0,0
"2691",2691,1,1,48,9,0,0
"2692",2692,0,1,43,10,0,1
"2693",2693,0,1,51,0,1,1
"2694",2694,0,1,36,10,0,0
"2695",2695,0,1,27,5,1,1
"2696",2696,1,1,64,3,1,1
"2697",2697,1,1,49,2,1,0
"2698",2698,1,1,47,5,1,0
"2699",2699,1,1,49,5,1,1
"2700",2700,0,1,33,5,1,0
"2701",2701,0,1,39,0,1,0
"2702",2702,0,0,43,0,1,0
"2703",2703,0,1,34,10,0,1
"2704",2704,1,1,37,3,1,1
"2705",2705,1,1,32,7,1,0
"2706",2706,0,1,50,10,0,0
"2707",2707,1,1,43,4,1,1
"2708",2708,0,0,45,0,1,0
"2709",2709,1,0,39,0,1,0
"2710",2710,0,1,47,2,1,0
"2711",2711,1,0,31,0,1,0
"2712",2712,0,0,48,0,1,0
"2713",2713,1,0,37,8,0,0
"2714",2714,0,1,36,3,1,0
"2715",2715,1,0,57,9,0,0
"2716",2716,0,1,53,0,1,0
"2717",2717,0,1,48,9,0,0
"2718",2718,1,1,39,5,1,0
"2719",2719,1,0,51,3,1,0
"2720",2720,1,1,51,5,1,0
"2721",2721,0,0,50,2,1,0
"2722",2722,0,1,54,9,0,0
"2723",2723,1,1,31,0,1,1
"2724",2724,0,1,42,10,0,0
"2725",2725,1,1,45,10,0,0
"2726",2726,0,0,43,0,1,0
"2727",2727,0,1,42,0,1,0
"2728",2728,1,1,61,0,1,0
"2729",2729,1,1,53,10,0,0
"2730",2730,1,1,59,7,1,1
"2731",2731,0,1,48,7,1,0
"2732",2732,1,1,45,5,1,0
"2733",2733,0,1,56,10,0,0
"2734",2734,0,1,42,0,1,0
"2735",2735,0,0,51,0,1,1
"2736",2736,1,1,42,10,0,0
"2737",2737,0,1,51,5,1,0
"2738",2738,1,0,49,0,1,0
"2739",2739,1,0,46,0,1,1
"2740",2740,0,1,45,5,1,0
"2741",2741,0,1,35,5,1,0
"2742",2742,1,1,41,0,1,0
"2743",2743,0,1,56,0,1,0
"2744",2744,0,1,49,5,1,0
"2745",2745,1,1,43,5,1,1
"2746",2746,1,1,44,10,0,0
"2747",2747,1,1,47,0,1,0
"2748",2748,0,1,44,2,1,0
"2749",2749,1,1,57,8,1,1
"2750",2750,1,1,41,7,1,1
"2751",2751,0,0,58,8,0,0
"2752",2752,0,1,45,7,1,1
"2753",2753,1,1,38,0,1,1
"2754",2754,1,1,51,3,1,1
"2755",2755,1,1,46,4,1,0
"2756",2756,0,1,47,10,0,0
"2757",2757,1,1,38,5,1,0
"2758",2758,0,1,40,9,0,0
"2759",2759,0,1,44,5,1,0
"2760",2760,0,1,42,3,1,0
"2761",2761,1,1,41,10,0,0
"2762",2762,1,1,35,7,1,1
"2763",2763,0,1,47,5,1,0
"2764",2764,1,1,63,0,1,0
"2765",2765,0,1,51,0,1,1
"2766",2766,1,1,50,3,1,0
"2767",2767,0,1,47,7,1,0
"2768",2768,1,0,48,0,1,1
"2769",2769,0,1,46,3,1,0
"2770",2770,0,1,51,8,0,0
"2771",2771,0,1,45,7,1,0
"2772",2772,1,1,34,7,1,0
"2773",2773,0,1,51,10,0,0
"2774",2774,0,1,43,2,1,0
"2775",2775,1,1,26,5,1,1
"2776",2776,0,1,52,10,0,0
"2777",2777,1,1,47,3,1,0
"2778",2778,1,1,38,0,1,0
"2779",2779,1,0,43,0,1,1
"2780",2780,1,1,58,0,1,0
"2781",2781,0,1,49,3,1,0
"2782",2782,0,1,61,0,1,0
"2783",2783,0,1,41,0,1,1
"2784",2784,1,1,42,7,1,0
"2785",2785,1,1,45,5,1,0
"2786",2786,0,1,41,5,1,0
"2787",2787,0,1,58,5,1,0
"2788",2788,0,1,40,0,1,0
"2789",2789,1,1,42,5,1,1
"2790",2790,1,1,35,9,0,0
"2791",2791,0,1,41,0,1,0
"2792",2792,1,0,38,0,1,1
"2793",2793,1,1,46,5,1,0
"2794",2794,1,1,48,7,1,0
"2795",2795,1,1,41,5,1,1
"2796",2796,1,1,47,8,1,1
"2797",2797,0,1,56,10,0,0
"2798",2798,1,0,49,0,1,1
"2799",2799,0,0,51,0,1,1
"2800",2800,1,1,42,0,1,1
"2801",2801,1,1,48,10,0,0
"2802",2802,1,1,36,8,0,0
"2803",2803,0,1,53,10,0,1
"2804",2804,1,1,48,7,1,1
"2805",2805,1,1,48,10,0,1
"2806",2806,1,0,35,8,0,0
"2807",2807,0,1,40,0,1,1
"2808",2808,1,0,43,0,1,0
"2809",2809,1,1,42,0,1,0
"2810",2810,0,1,52,3,1,0
"2811",2811,1,1,39,3,1,0
"2812",2812,1,1,38,0,1,1
"2813",2813,1,1,50,7,1,0
"2814",2814,1,1,49,0,1,0
"2815",2815,1,1,46,5,1,0
"2816",2816,0,1,48,4,1,0
"2817",2817,0,1,42,0,1,1
"2818",2818,0,1,45,10,0,0
"2819",2819,0,1,50,5,1,0
"2820",2820,0,1,48,10,0,0
"2821",2821,1,1,54,0,1,1
"2822",2822,0,1,47,8,0,0
"2823",2823,0,1,38,0,1,0
"2824",2824,1,1,40,2,1,1
"2825",2825,0,1,56,10,0,0
"2826",2826,1,1,59,10,0,0
"2827",2827,0,1,47,5,1,0
"2828",2828,1,1,35,0,1,0
"2829",2829,0,1,43,0,1,0
"2830",2830,0,1,51,5,1,0
"2831",2831,1,1,43,3,1,0
"2832",2832,1,1,47,0,1,0
"2833",2833,1,1,49,8,1,0
"2834",2834,0,1,47,5,1,0
"2835",2835,1,1,45,5,1,0
"2836",2836,1,1,39,3,1,0
"2837",2837,1,1,46,5,1,0
"2838",2838,0,1,26,8,1,0
"2839",2839,0,0,40,0,1,0
"2840",2840,0,1,53,9,0,0
"2841",2841,0,1,54,3,1,0
"2842",2842,1,1,49,10,0,1
"2843",2843,1,1,40,10,0,0
"2844",2844,1,1,42,5,1,1
"2845",2845,0,1,43,2,1,1
"2846",2846,1,1,40,10,0,0
"2847",2847,0,1,39,10,0,0
"2848",2848,1,1,43,10,0,0
"2849",2849,1,1,50,5,1,0
"2850",2850,1,0,41,0,1,0
"2851",2851,0,1,39,10,0,0
"2852",2852,1,1,44,10,0,0
"2853",2853,1,1,53,10,0,0
"2854",2854,0,1,35,3,1,1
"2855",2855,0,1,68,3,1,0
"2856",2856,0,1,57,7,1,1
"2857",2857,1,1,46,5,1,0
"2858",2858,0,1,42,10,0,0
"2859",2859,0,1,53,0,1,0
"2860",2860,0,1,39,3,1,0
"2861",2861,0,0,46,0,1,1
"2862",2862,0,1,45,8,0,0
"2863",2863,1,1,41,10,0,0
"2864",2864,1,0,51,9,0,0
"2865",2865,1,1,42,0,1,0
"2866",2866,0,1,49,5,1,0
"2867",2867,0,1,45,3,1,0
"2868",2868,0,1,40,5,1,1
"2869",2869,0,0,56,0,1,0
"2870",2870,1,1,36,7,1,0
"2871",2871,1,1,39,10,0,1
"2872",2872,0,1,47,5,1,0
"2873",2873,1,1,40,2,1,0
"2874",2874,1,1,53,8,1,0
"2875",2875,0,1,48,10,0,0
"2876",2876,1,1,44,5,1,0
"2877",2877,0,0,34,0,1,1
"2878",2878,1,1,49,10,0,0
"2879",2879,1,1,40,0,1,1
"2880",2880,1,1,44,3,1,0
"2881",2881,1,0,42,8,0,0
"2882",2882,0,1,59,7,1,1
"2883",2883,1,1,48,3,1,0
"2884",2884,0,1,36,8,0,0
"2885",2885,0,1,48,5,1,0
"2886",2886,1,1,40,10,0,0
"2887",2887,0,1,43,0,1,1
"2888",2888,1,1,50,7,1,0
"2889",2889,1,0,42,0,1,0
"2890",2890,1,1,47,0,1,1
"2891",2891,0,0,30,0,1,0
"2892",2892,0,0,38,0,1,0
"2893",2893,0,1,39,4,1,1
"2894",2894,0,0,44,0,1,1
"2895",2895,1,1,57,0,1,1
"2896",2896,0,1,43,7,1,0
"2897",2897,0,1,55,8,0,0
"2898",2898,1,1,45,10,0,0
"2899",2899,1,1,52,4,1,0
"2900",2900,1,0,60,0,1,0
"2901",2901,1,1,41,10,0,0
"2902",2902,1,0,45,0,1,1
"2903",2903,1,1,50,0,1,1
"2904",2904,0,0,44,0,1,0
"2905",2905,1,1,46,5,1,0
"2906",2906,0,1,55,8,0,0
"2907",2907,1,1,57,0,1,0
"2908",2908,1,1,38,3,1,1
"2909",2909,1,1,52,10,0,0
"2910",2910,1,1,39,7,1,0
"2911",2911,0,0,32,0,1,0
"2912",2912,0,1,46,2,1,0
"2913",2913,0,1,40,7,1,0
"2914",2914,0,1,33,9,0,0
"2915",2915,1,1,46,9,0,0
"2916",2916,1,0,45,8,0,0
"2917",2917,0,1,45,7,1,0
"2918",2918,1,1,38,7,1,0
"2919",2919,1,1,45,0,1,0
"2920",2920,1,1,52,7,1,0
"2921",2921,1,1,46,10,0,0
"2922",2922,0,1,33,10,0,0
"2923",2923,1,0,55,8,0,0
"2924",2924,0,1,41,3,1,0
"2925",2925,1,1,62,9,0,0
"2926",2926,1,1,45,9,0,0
"2927",2927,0,1,39,9,0,0
"2928",2928,1,1,51,7,1,0
"2929",2929,0,1,45,0,1,0
"2930",2930,0,1,44,8,0,0
"2931",2931,0,1,41,7,1,0
"2932",2932,0,0,50,8,0,0
"2933",2933,0,1,41,4,1,0
"2934",2934,0,1,46,5,1,0
"2935",2935,0,1,34,10,0,1
"2936",2936,0,1,44,0,1,0
"2937",2937,0,1,40,3,1,1
"2938",2938,1,1,40,3,1,1
"2939",2939,1,0,50,0,1,1
"2940",2940,0,1,49,8,1,0
"2941",2941,0,1,42,4,1,0
"2942",2942,0,0,47,0,1,0
"2943",2943,1,1,49,7,1,0
"2944",2944,1,1,48,5,1,0
"2945",2945,0,0,42,8,0,0
"2946",2946,0,1,42,10,0,0
"2947",2947,1,1,59,7,1,1
"2948",2948,1,1,46,0,1,0
"2949",2949,1,1,36,3,1,1
"2950",2950,0,1,44,10,0,0
"2951",2951,1,1,48,8,1,0
"2952",2952,1,1,51,7,1,0
"2953",2953,0,1,56,4,1,0
"2954",2954,1,0,48,0,1,1
"2955",2955,0,1,45,8,0,0
"2956",2956,0,1,49,3,1,1
"2957",2957,0,1,46,7,1,0
"2958",2958,0,1,55,5,1,1
"2959",2959,1,1,46,5,1,0
"2960",2960,1,0,42,8,0,0
"2961",2961,0,1,38,3,1,0
"2962",2962,1,1,50,0,1,0
"2963",2963,0,1,38,9,0,0
"2964",2964,0,0,40,0,1,0
"2965",2965,1,1,34,10,0,0
"2966",2966,0,1,40,5,1,0
"2967",2967,0,1,43,0,1,1
"2968",2968,0,1,44,8,0,0
"2969",2969,0,1,44,5,1,0
"2970",2970,0,1,55,9,0,0
"2971",2971,0,1,51,4,1,0
"2972",2972,0,1,64,3,1,0
"2973",2973,1,1,47,0,1,0
"2974",2974,0,0,39,0,1,1
"2975",2975,0,0,48,9,0,0
"2976",2976,0,1,54,5,1,1
"2977",2977,1,0,43,0,1,0
"2978",2978,1,0,52,0,1,0
"2979",2979,1,1,43,10,0,0
"2980",2980,0,1,50,9,0,1
"2981",2981,0,1,49,4,1,0
"2982",2982,0,1,48,7,1,0
"2983",2983,1,1,45,9,0,1
"2984",2984,0,1,49,0,1,0
"2985",2985,0,0,43,8,0,0
"2986",2986,1,0,44,8,0,0
"2987",2987,1,1,49,3,1,0
"2988",2988,1,1,53,5,1,1
"2989",2989,0,1,41,4,1,1
"2990",2990,0,1,55,7,1,0
"2991",2991,1,1,44,5,1,0
"2992",2992,1,1,56,0,1,0
"2993",2993,0,1,47,5,1,0
"2994",2994,0,1,38,9,0,0
"2995",2995,1,1,46,2,1,0
"2996",2996,1,0,48,8,0,0
"2997",2997,0,1,43,5,1,1
"2998",2998,0,1,36,0,1,0
"2999",2999,1,1,47,5,1,0
"3000",3000,0,1,53,0,1,0
"3001",3001,1,1,45,10,0,0
"3002",3002,1,1,50,4,1,0
"3003",3003,0,1,49,0,1,0
"3004",3004,1,1,44,8,1,0
"3005",3005,0,0,42,0,1,0
"3006",3006,1,1,42,5,1,0
"3007",3007,0,0,40,0,1,1
"3008",3008,0,1,46,3,1,0
"3009",3009,1,1,45,0,1,0
"3010",3010,0,1,41,5,1,1
"3011",3011,1,1,39,5,1,0
"3012",3012,1,1,45,2,1,0
"3013",3013,0,1,55,2,1,0
"3014",3014,0,0,53,2,1,1
"3015",3015,0,1,53,5,1,0
"3016",3016,0,0,44,8,0,0
"3017",3017,0,1,51,3,1,0
"3018",3018,0,0,30,0,1,0
"3019",3019,0,1,49,4,1,0
"3020",3020,0,1,41,7,1,0
"3021",3021,1,1,46,0,1,1
"3022",3022,0,1,42,3,1,0
"3023",3023,0,1,48,5,1,0
"3024",3024,0,1,58,10,0,0
"3025",3025,1,1,40,2,1,0
"3026",3026,0,1,44,10,0,0
"3027",3027,0,1,54,10,0,0
"3028",3028,1,1,46,3,1,0
"3029",3029,0,1,39,9,0,0
"3030",3030,1,1,32,10,0,1
"3031",3031,0,1,51,5,1,0
"3032",3032,1,1,39,5,1,0
"3033",3033,0,1,40,5,1,0
"3034",3034,1,1,50,8,0,0
"3035",3035,1,1,46,10,0,0
"3036",3036,0,0,45,0,1,1
"3037",3037,0,1,43,5,1,0
"3038",3038,1,1,45,3,1,0
"3039",3039,0,0,55,8,0,1
"3040",3040,0,1,46,7,1,0
"3041",3041,0,1,48,7,1,1
"3042",3042,0,1,52,3,1,0
"3043",3043,0,1,47,0,1,0
"3044",3044,1,1,29,10,0,0
